DistrictName,DistrictId,Constituency,CandidateName,PartyId,PartyName
Bara,33,2,Jaisi Raut,16,Rastriya Janata Dal
Bara,33,2,Manjur Miya Ansari,11,Socialist Party of Nepal
Bara,33,2,Mishri Lal Shah Kanu,99,Independent
Bara,33,2,Sivachandra Mahato Koiri,7,Nepal Workers and Peasants Party
Bara,33,2,Vikham Mahato,99,Independent
Bara,33,2,Ahamad Miya Ansari,99,Independent
Bara,33,2,Manager Shah Kanu,99,Independent
Bara,33,2,Mahanta Prasad Koiri,99,Independent
Bara,33,3,Pramod Prasad Gupta,24,"Madhesi People's Rights Forum, Nepal"
Bara,33,3,Shree Prasad Paswan,1,Communist Party of Nepal  (UML)
Bara,33,3,Rishikesh Gautam,2,Nepali Congress
Bara,33,3,Kritram Kumhal,62,Tarai Madhes Loktantrik Party
Bara,33,3,Sheela Yadav,6,Communist Party of Nepal (Maoists)
Bara,33,3,Prakash Chaugain,61,Sadhvawana Party
Bara,33,3,Kalamuddin,16,Rastriya Janata Dal
Bara,33,3,Mohan Prasad Yadav,4,Rastriya Prajatantra Party
Bara,33,3,Saleem Miya Ansari,11,Socialist Party of Nepal
Bara,33,3,Mohmad Safik Ansari,20,Nepal Sadhvawana Party (Anandidevi)
Bara,33,3,Brijlal Prasad Yadav,3,Rastriya Janshakti Party
Bara,33,3,Manoj Kumar Rauniyar,46,Nepali Janata Dal
Bara,33,3,Basanta Kumar Nepal,15,Communist Party of Nepal (M.L.)
Bara,33,3,Pramod Kumar Mandal,9,Rastriya Janamorcha
Bara,33,3,Gopal Das Bairagi,13,Rastriya Prajatantra Party Nepal
Bara,33,3,Rahmat Ali Mansoor,17,Communist Party of Nepal (United)
Bara,33,3,Makhan Saha Kanu,99,Independent
Bara,33,3,Rajendra Prasad Mahato,5,Janamorcha Nepal
Bara,33,3,Renju Devi Shah,7,Nepal Workers and Peasants Party
Bara,33,3,Ramnath Sharma,58,Nepal Janata Party
Bara,33,3,Kamod Mani Mahato,99,Independent
Bara,33,3,Nirmala Devi Sonawati,42,Rastrawadi Yuwa Morcha
Bara,33,3,Anand Prasad Yadav,99,Independent
Bara,33,3,Bilat Dushad,12,Rastriya Janamukti Party
Bara,33,3,Bhaagalu Raut Ahir,99,Independent
Bara,33,3,Bijay Kumar Saha,99,Independent
Bara,33,3,Mahommad Baliullah Ansari,99,Independent
Bara,33,3,Shambhu Kurmi,99,Independent
Bara,33,4,Jitendra Prasad Sonar,62,Tarai Madhes Loktantrik Party
Bara,33,4,Mahamud Aalam,1,Communist Party of Nepal  (UML)
Bara,33,4,Farmulaah Mansoor,2,Nepali Congress
Bara,33,4,Sonalal Saha Teli,6,Communist Party of Nepal (Maoists)
Bara,33,4,Yunush Ansari,16,Rastriya Janata Dal
Bara,33,4,Mahamad Sani Thakurai,24,"Madhesi People's Rights Forum, Nepal"
Bara,33,4,Ganesh jee Prasad Saha Kalwar,61,Sadhvawana Party
Bara,33,4,Ram Pal Yadav,13,Rastriya Prajatantra Party Nepal
Bara,33,4,Khedu Mahato Dhanuk,20,Nepal Sadhvawana Party (Anandidevi)
Bara,33,4,Ram Binay Saha,17,Communist Party of Nepal (United)
Bara,33,4,Dharmaraj Mahato,46,Nepali Janata Dal
Bara,33,4,Jalil Dewan,4,Rastriya Prajatantra Party
Bara,33,4,Nandu Ram Mahara,9,Rastriya Janamorcha
Bara,33,4,Jawahir Mahara Chamar,7,Nepal Workers and Peasants Party
Bara,33,4,Devananda Chaudari,14,Communist Party of Nepal (Unified)
Bara,33,4,Jainudin Alam Ansari,3,Rastriya Janshakti Party
Bara,33,4,Manid Dewan Miya,5,Janamorcha Nepal
Bara,33,4,Bhaagawat Das Tatma,12,Rastriya Janamukti Party
Bara,33,4,Ekara Mul Hawk,99,Independent
Bara,33,4,Akhtar Husen Mansoor,99,Independent
Bara,33,4,Atma Ram Hajari,19,Dalit Janajati Party
Bara,33,4,Mahamad Ali Miya Ansari,42,Rastrawadi Yuwa Morcha
Bara,33,4,Bhoj Mahato Dhanuk,99,Independent
Bara,33,4,Baliram Thakur,99,Independent
Bara,33,4,Medhu Mahara Chamar,99,Independent
Bara,33,4,Ram Prabes Prasad Saha Kanu,99,Independent
Bara,33,4,Badri Bahadur Chaulagain,99,Independent
Bara,33,5,Uma Kanta Chaudhari,2,Nepali Congress
Bara,33,5,Balbir Prasad Chaudhari,1,Communist Party of Nepal  (UML)
Bara,33,5,Tapeswor Raya,6,Communist Party of Nepal (Maoists)
Bara,33,5,Rameshwar Prasad Saha Jaisawal,24,"Madhesi People's Rights Forum, Nepal"
Bara,33,5,Baliram Prasad Saha,61,Sadhvawana Party
Bara,33,5,Kameshwar Prasad Yadav,4,Rastriya Prajatantra Party
Bara,33,5,Jit Bahadur Chaudhari Tharu,62,Tarai Madhes Loktantrik Party
Bara,33,5,Binod Prasad Chaudhari,17,Communist Party of Nepal (United)
Bara,33,5,Niranjan Prasad Shah,16,Rastriya Janata Dal
Bara,33,5,Ganesh Prasad Chaudhari,46,Nepali Janata Dal
Bara,33,5,Kamal Prasad Paswan Dusad,12,Rastriya Janamukti Party
Bara,33,5,Sheshar Saha,20,Nepal Sadhvawana Party (Anandidevi)
Bara,33,5,Giridhari Chaudhari,13,Rastriya Prajatantra Party Nepal
Bara,33,5,Rajesh Prasad Yadav,7,Nepal Workers and Peasants Party
Bara,33,5,Manoj Kumar Faujdar,11,Socialist Party of Nepal
Bara,33,5,Deepak Prasad Chaudhari,9,Rastriya Janamorcha
Bara,33,6,Jay Ram Dahal,6,Communist Party of Nepal (Maoists)
Bara,33,6,Purusottam Poudel,1,Communist Party of Nepal  (UML)
Bara,33,6,Madhu Sahi Thakuri,2,Nepali Congress
Bara,33,6,Dinesh Prasad Raut Patel,24,"Madhesi People's Rights Forum, Nepal"
Bara,33,6,Kishori Prasad Chaudhari,62,Tarai Madhes Loktantrik Party
Bara,33,6,Rohini Prasad Mainali,15,Communist Party of Nepal (M.L.)
Bara,33,6,Siddhi Lal Lama,73,Tamsaling Nepal Rastriya Dal
Bara,33,6,Suresh Kumar Khanal,99,Independent
Bara,33,6,Binod Kumar Bharati,13,Rastriya Prajatantra Party Nepal
Bara,33,6,Karna Bahadur Thapa,9,Rastriya Janamorcha
Bara,33,6,Shivasankhar Prasad Chaudari,5,Janamorcha Nepal
Bara,33,6,Harichandra Subedi,3,Rastriya Janshakti Party
Bara,33,6,Chunu Lal Shrestha,72,Chure Bhawar Rastriya Ekata Party Nepal
Bara,33,6,Paltaniya Chamain,7,Nepal Workers and Peasants Party
Bara,33,6,Ram Ekwal Raut Ahir,58,Nepal Janata Party
Bara,33,6,Yadav Lal Malaha,20,Nepal Sadhvawana Party (Anandidevi)
Bara,33,6,Muneshwar Chaudhari,61,Sadhvawana Party
Bara,33,6,Buddhiman Tamang,14,Communist Party of Nepal (Unified)
Bara,33,6,Shreekaji Moktan,99,Independent
Bara,33,6,Dilip Kumar Sharma Nepal,11,Socialist Party of Nepal
Bara,33,6,Surendra Prasad Chaudhari,99,Independent
Bara,33,6,Netra Raj Pandey,99,Independent
Bara,33,6,Urmila Devi Saha Kanu,99,Independent
Parsa,34,1,Karima Begam,24,"Madhesi People's Rights Forum, Nepal"
Parsa,34,1,Rajendra Bahadur Amatya,2,Nepali Congress
Parsa,34,1,Bimal Prasad Shribastav,4,Rastriya Prajatantra Party
Parsa,34,1,Ramesh Prasad Kurmi,62,Tarai Madhes Loktantrik Party
Parsa,34,1,Babu Jan Ali Sekh,1,Communist Party of Nepal  (UML)
Parsa,34,1,Rajdev Hajara,6,Communist Party of Nepal (Maoists)
Parsa,34,1,Jyoti Lal Saha,61,Sadhvawana Party
Parsa,34,1,Prabhu Prasad Kalwar,58,Nepal Janata Party
Parsa,34,1,Ram Chandra Chauwe vanne Chartu,13,Rastriya Prajatantra Party Nepal
Parsa,34,1,Manjur Alam,5,Janamorcha Nepal
Parsa,34,1,Fulendra Prasad Kurmi,20,Nepal Sadhvawana Party (Anandidevi)
Parsa,34,1,Ram Pukar Rauniyar,46,Nepali Janata Dal
Parsa,34,1,Bijay Mahato Koiree,17,Communist Party of Nepal (United)
Parsa,34,1,Deu Nanda Mahato,99,Independent
Parsa,34,1,Dipendra B.C,15,Communist Party of Nepal (M.L.)
Parsa,34,1,Anil Kumar Dutt Kayastha,99,Independent
Parsa,34,1,Janaklal Prasad Shah,60,Lok Kalyankari Janata Party Nepal
Parsa,34,1,Dinesh Ram,9,Rastriya Janamorcha
Parsa,34,1,Momila Khatun Churihar,7,Nepal Workers and Peasants Party
Parsa,34,1,Anirudra Mahato,99,Independent
Parsa,34,1,Laungi Devi Kurmin,99,Independent
Parsa,34,1,Lalchan Shah Turaha,99,Independent
Parsa,34,1,Kamali Devi Tamrakar,99,Independent
Parsa,34,1,Umesh Prasad Kurmi,99,Independent
Parsa,34,2,Ajay Kumar Dubedi,2,Nepali Congress
Parsa,34,2,Sashi Kapoor Miya,24,"Madhesi People's Rights Forum, Nepal"
Parsa,34,2,Gokhul Prasad Kurmi,4,Rastriya Prajatantra Party
Parsa,34,2,Bichari Prasad Yadav,1,Communist Party of Nepal  (UML)
Parsa,34,2,Rajib Parajuli,13,Rastriya Prajatantra Party Nepal
Parsa,34,2,Hari Prasad Mandal,6,Communist Party of Nepal (Maoists)
Parsa,34,2,Dr. Kamrul Hodda Ansari,99,Independent
Parsa,34,2,Gopal Raut,62,Tarai Madhes Loktantrik Party
Parsa,34,2,Rajendra Hajara Dusad,19,Dalit Janajati Party
Parsa,34,2,Ramashis Prasad Dhanuk,61,Sadhvawana Party
Parsa,34,2,Binay Yadav,58,Nepal Janata Party
Parsa,34,2,Prabhu Prasad Yadav,9,Rastriya Janamorcha
Parsa,34,2,Nisa Devi Singh,99,Independent
Parsa,34,2,Abulesh Miya,15,Communist Party of Nepal (M.L.)
Parsa,34,2,Mohammad Kadam Rasul,20,Nepal Sadhvawana Party (Anandidevi)
Parsa,34,2,Hiramati Devi,46,Nepali Janata Dal
Parsa,34,2,Gagandev Raut Ahir,3,Rastriya Janshakti Party
Parsa,34,2,Ramraj Prasad Jaisawal,17,Communist Party of Nepal (United)
Parsa,34,2,Hajari Lal Baniya,5,Janamorcha Nepal
Parsa,34,2,Kamal Hajara Dusad,60,Lok Kalyankari Janata Party Nepal
Parsa,34,2,Nira Devi Jha,7,Nepal Workers and Peasants Party
Parsa,34,2,Raju Shah Turha,99,Independent
Parsa,34,2,Bhola Prasad Kalwar,99,Independent
Parsa,34,3,Ajay Kumar Chaurasia,2,Nepali Congress
Parsa,34,3,Ramchandra Kushwaha,62,Tarai Madhes Loktantrik Party
Parsa,34,3,Ramchandra Shah Teli,1,Communist Party of Nepal  (UML)
Parsa,34,3,Ram Asraya Mahara,6,Communist Party of Nepal (Maoists)
Parsa,34,3,Shiva Prasad Patel,61,Sadhvawana Party
Parsa,34,3,Asheswor Prasad Ahir,24,"Madhesi People's Rights Forum, Nepal"
Parsa,34,3,Shambhu Prasad Chaurasia,13,Rastriya Prajatantra Party Nepal
Parsa,34,3,Santosh Kumar Tiwari,4,Rastriya Prajatantra Party
Parsa,34,3,Mahanta Mahatokoiri,15,Communist Party of Nepal (M.L.)
Parsa,34,3,Lal Bahadur Das Tharu,9,Rastriya Janamorcha
Parsa,34,3,Damodar Kumar Yadav,17,Communist Party of Nepal (United)
Parsa,34,3,Satya Narayan Prasad,20,Nepal Sadhvawana Party (Anandidevi)
Parsa,34,3,Bijay Kumar Gupta,5,Janamorcha Nepal
Parsa,34,3,Manoj Kumar Yadav,3,Rastriya Janshakti Party
Parsa,34,3,Birendra Prasas Kushwaha,99,Independent
Parsa,34,3,Sujata Devi Darji,7,Nepal Workers and Peasants Party
Parsa,34,3,Jokhu Mahara Chamar,99,Independent
Parsa,34,3,Hridaya Nanda Maheta,99,Independent
Parsa,34,4,Pradhumna Prasad Chauhan,1,Communist Party of Nepal  (UML)
Parsa,34,4,Surendra Prasad Chaudhari,2,Nepali Congress
Parsa,34,4,Janardan Prasad Yadav,62,Tarai Madhes Loktantrik Party
Parsa,34,4,Baliram Prasad Teli,6,Communist Party of Nepal (Maoists)
Parsa,34,4,Biswonath Prasad Teli,4,Rastriya Prajatantra Party
Parsa,34,4,Mainuddin Ansari,61,Sadhvawana Party
Parsa,34,4,Harendra Singh Bhumihar,24,"Madhesi People's Rights Forum, Nepal"
Parsa,34,4,Satrughan Upadhyaya,15,Communist Party of Nepal (M.L.)
Parsa,34,4,Biswonath Giri,13,Rastriya Prajatantra Party Nepal
Parsa,34,4,Tapasi Rawat Tharu,5,Janamorcha Nepal
Parsa,34,4,Basir Ahmad,20,Nepal Sadhvawana Party (Anandidevi)
Parsa,34,4,Saukat Ali Ansari,7,Nepal Workers and Peasants Party
Parsa,34,4,Naimuddin Ansari,60,Lok Kalyankari Janata Party Nepal
Parsa,34,4,Rampravesh Prasad Yadav,58,Nepal Janata Party
Parsa,34,4,Susila Khulal Chhetri,9,Rastriya Janamorcha
Parsa,34,5,Ramesh Rijal,2,Nepali Congress
Parsa,34,5,Birendra Prasad Yadav,24,"Madhesi People's Rights Forum, Nepal"
Parsa,34,5,Jay Prakash Tharu,1,Communist Party of Nepal  (UML)
Parsa,34,5,Chhetra Bahadur Shrestha,6,Communist Party of Nepal (Maoists)
Parsa,34,5,Mo. Nigamuddin Miya,61,Sadhvawana Party
Parsa,34,5,Mohanlal Prasad Chaudhari,62,Tarai Madhes Loktantrik Party
Parsa,34,5,Satrughan Upadhyaya,15,Communist Party of Nepal (M.L.)
Parsa,34,5,Sonalal Prasad Kurmi,4,Rastriya Prajatantra Party
Parsa,34,5,Shiva Prasad Tiwari,5,Janamorcha Nepal
Parsa,34,5,Sudama Prasad Kanu,13,Rastriya Prajatantra Party Nepal
Parsa,34,5,Kishor Prasad Kurmi,58,Nepal Janata Party
Parsa,34,5,Bakaridi Raut Gaddi,20,Nepal Sadhvawana Party (Anandidevi)
Parsa,34,5,Abdul Hakim Ansari,7,Nepal Workers and Peasants Party
Parsa,34,5,Ramchandra Lal Karna,19,Dalit Janajati Party
Parsa,34,5,Purna Tamang,9,Rastriya Janamorcha
Parsa,34,5,Shambhu Prasad Kurmi,99,Independent
Parsa,34,5,Dryodhan Pandey,99,Independent
Parsa,34,5,Bihari Mahato Nunia,99,Independent
Parsa,34,5,Birendra Raut Kurmi,99,Independent
Chitwan,35,1,Lalmani Chaudhari,1,Communist Party of Nepal  (UML)
Chitwan,35,1,Shova Kattel,6,Communist Party of Nepal (Maoists)
Chitwan,35,1,Sabitri Bogati Pathak,2,Nepali Congress
Chitwan,35,1,Kapil Dev Pokhrel,15,Communist Party of Nepal (M.L.)
Chitwan,35,1,Santa Kumar Chaudhari,4,Rastriya Prajatantra Party
Chitwan,35,1,Govinda Bahadur B.K,5,Janamorcha Nepal
Chitwan,35,1,Kalpana Lama Moktan,14,Communist Party of Nepal (Unified)
Chitwan,35,1,Siddhartha Adhikari,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Chitwan,35,1,Jokha Prasad Chaudhari,24,"Madhesi People's Rights Forum, Nepal"
Chitwan,35,1,Bimala Sharma,9,Rastriya Janamorcha
Chitwan,35,1,Kumar Pathak,3,Rastriya Janshakti Party
Chitwan,35,1,Janardan Ghimire,10,Nepal Rastriya Bikas Party
Chitwan,35,1,Babulal Chaudhari,99,Independent
Chitwan,35,2,Ram Bahadur Thapa,6,Communist Party of Nepal (Maoists)
Chitwan,35,2,Eknath Ranavat,2,Nepali Congress
Chitwan,35,2,Kashi Nath Adhikari,1,Communist Party of Nepal  (UML)
Chitwan,35,2,Bhagawati Ghimire,15,Communist Party of Nepal (M.L.)
Chitwan,35,2,Durga Kumari Ghimire,4,Rastriya Prajatantra Party
Chitwan,35,2,Sadhya Bahadur Bhandari,5,Janamorcha Nepal
Chitwan,35,2,Durga Bahadur Praja,14,Communist Party of Nepal (Unified)
Chitwan,35,2,Dambar Puri,9,Rastriya Janamorcha
Chitwan,35,2,Jangi Chaudhari,3,Rastriya Janshakti Party
Chitwan,35,2,Krishna Bahadur Tamang,13,Rastriya Prajatantra Party Nepal
Chitwan,35,2,Narayan Prasad Koju,7,Nepal Workers and Peasants Party
Chitwan,35,3,Narayan Prasad Dahal,6,Communist Party of Nepal (Maoists)
Chitwan,35,3,Maiya Devi Shrestha,2,Nepali Congress
Chitwan,35,3,Devi Prasad Gyawali,1,Communist Party of Nepal  (UML)
Chitwan,35,3,Khomkanta Regmi,15,Communist Party of Nepal (M.L.)
Chitwan,35,3,Shiva Kumari Subedi,4,Rastriya Prajatantra Party
Chitwan,35,3,Bidhya Shrestha,5,Janamorcha Nepal
Chitwan,35,3,Tek Bahadur Thapamagar,12,Rastriya Janamukti Party
Chitwan,35,3,Mina K.C,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Chitwan,35,3,Birendra Bahadur Pandey,13,Rastriya Prajatantra Party Nepal
Chitwan,35,3,Gopilal Devkota,14,Communist Party of Nepal (Unified)
Chitwan,35,3,Diwakar Raj Shrestha,3,Rastriya Janshakti Party
Chitwan,35,3,Mohan Mani Dhakal,9,Rastriya Janamorcha
Chitwan,35,3,Ukesh Kawa,7,Nepal Workers and Peasants Party
Chitwan,35,3,Karuna Kumari Dulal (Tiwari),99,Independent
Chitwan,35,3,Badri Gautam,99,Independent
Chitwan,35,3,Gopal Prasad Kandel,58,Nepal Janata Party
Chitwan,35,4,Chitra Bahadur Shrestha,6,Communist Party of Nepal (Maoists)
Chitwan,35,4,Tek Prasad Gurung,2,Nepali Congress
Chitwan,35,4,Dil Kumari Rawal(Thapa),1,Communist Party of Nepal  (UML)
Chitwan,35,4,Chandra Nath Khanal,15,Communist Party of Nepal (M.L.)
Chitwan,35,4,Toyanath Adhikari,4,Rastriya Prajatantra Party
Chitwan,35,4,Ram Lal Mahato,5,Janamorcha Nepal
Chitwan,35,4,Bishnu Hari Timilsina,14,Communist Party of Nepal (Unified)
Chitwan,35,4,Lal Bahadur Lama Ghising,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Chitwan,35,4,Shreeram Ghimire,9,Rastriya Janamorcha
Chitwan,35,4,Naba Raj Chhetri,13,Rastriya Prajatantra Party Nepal
Chitwan,35,4,Madhav Sapkota,58,Nepal Janata Party
Chitwan,35,4,Ras Lal Ghale,3,Rastriya Janshakti Party
Chitwan,35,5,Amik Sherchan,5,Janamorcha Nepal
Chitwan,35,5,Bijay Subedi,1,Communist Party of Nepal  (UML)
Chitwan,35,5,Narayan Sharma Paudel,2,Nepali Congress
Chitwan,35,5,Bikram Pandey,4,Rastriya Prajatantra Party
Chitwan,35,5,Ambika Mudvari,6,Communist Party of Nepal (Maoists)
Chitwan,35,5,Bishram Mahato,99,Independent
Chitwan,35,5,Kari Mahato,14,Communist Party of Nepal (Unified)
Chitwan,35,5,Thagai Mahato Gurau,3,Rastriya Janshakti Party
Chitwan,35,5,Krishna Laxmi Kawa,7,Nepal Workers and Peasants Party
Chitwan,35,5,Ganesh Prasad Pandey,99,Independent
Chitwan,35,5,Krishna Bahadur Gole,99,Independent
Gorkha,36,1,Parbati Thapa Shrestha,6,Communist Party of Nepal (Maoists)
Gorkha,36,1,Chiranjibi Wagle,2,Nepali Congress
Gorkha,36,1,Baburam Thapa,1,Communist Party of Nepal  (UML)
Gorkha,36,1,Rudraraj Pandey,4,Rastriya Prajatantra Party
Gorkha,36,1,Ram Bahadur Dhakal,5,Janamorcha Nepal
Gorkha,36,1,Krishna Gopal Banjara,3,Rastriya Janshakti Party
Gorkha,36,1,Ram Kumar Shrestha,13,Rastriya Prajatantra Party Nepal
Gorkha,36,1,Dharma Kumar Pariyar,20,Nepal Sadhvawana Party (Anandidevi)
Gorkha,36,1,Pralad Lamichhane,7,Nepal Workers and Peasants Party
Gorkha,36,2,Baburam Bhattrai,6,Communist Party of Nepal (Maoists)
Gorkha,36,2,Chandra Prasad Neupane,2,Nepali Congress
Gorkha,36,2,Hari Prasad Kafle,1,Communist Party of Nepal  (UML)
Gorkha,36,2,Indra Bahadur Gurung,4,Rastriya Prajatantra Party
Gorkha,36,2,Baburam Adhikari,5,Janamorcha Nepal
Gorkha,36,2,Ranjan Babu Shrestha,9,Rastriya Janamorcha
Gorkha,36,2,Nanda Kumari Gurung,20,Nepal Sadhvawana Party (Anandidevi)
Gorkha,36,2,Bal Bahadur Garanga,12,Rastriya Janamukti Party
Gorkha,36,2,Ram Maya Shrestha,7,Nepal Workers and Peasants Party
Gorkha,36,2,Jitman Gautam,13,Rastriya Prajatantra Party Nepal
Gorkha,36,3,Amar Bahadur Gurung (Tamu),6,Communist Party of Nepal (Maoists)
Gorkha,36,3,Chinkaji Shrestha,2,Nepali Congress
Gorkha,36,3,Bikal Kumar Shrestha,1,Communist Party of Nepal  (UML)
Gorkha,36,3,Indra Bahadur Gurung,4,Rastriya Prajatantra Party
Gorkha,36,3,Rishi Prasad Khanal,5,Janamorcha Nepal
Gorkha,36,3,Krishnagopal Banjara,3,Rastriya Janshakti Party
Gorkha,36,3,Man Bahadur Adhikari,20,Nepal Sadhvawana Party (Anandidevi)
Gorkha,36,3,Dilip Dhakal,13,Rastriya Prajatantra Party Nepal
Manang,37,1,Dev Prasad Gurung,6,Communist Party of Nepal (Maoists)
Manang,37,1,Palten Gurung,2,Nepali Congress
Manang,37,1,Mangal Bahadur Gurung,1,Communist Party of Nepal  (UML)
Lamjung,38,1,Buddhi Ram Gurung,6,Communist Party of Nepal (Maoists)
Lamjung,38,1,Tulsi Narayan Shrestha,2,Nepali Congress
Lamjung,38,1,Maya Nath Adhikari,1,Communist Party of Nepal  (UML)
Lamjung,38,1,Tek Bahadur Gurung,4,Rastriya Prajatantra Party
Lamjung,38,1,Dev Bahadur Gahatraj,5,Janamorcha Nepal
Lamjung,38,1,Bin Ghale,3,Rastriya Janshakti Party
Lamjung,38,1,Shankar Raj Bista,13,Rastriya Prajatantra Party Nepal
Lamjung,38,2,Prithhivi Subba Gurung,1,Communist Party of Nepal  (UML)
Lamjung,38,2,Dil Bahadur Gharti,2,Nepali Congress
Lamjung,38,2,Madhu Adhikari,6,Communist Party of Nepal (Maoists)
Lamjung,38,2,Bhoj Bahadur Bhujel,4,Rastriya Prajatantra Party
Lamjung,38,2,Bhim Bahadur Gurung,3,Rastriya Janshakti Party
Lamjung,38,2,Ahmad Miya,5,Janamorcha Nepal
Lamjung,38,2,Ram Bahadur Thapa,13,Rastriya Prajatantra Party Nepal
Kaski,39,1,Dev Prasad Gurung,6,Communist Party of Nepal (Maoists)
Kaski,39,1,Ghaga Raj Adhikari,1,Communist Party of Nepal  (UML)
Kaski,39,1,Yagya Bahadur Thapa,2,Nepali Congress
Kaski,39,1,Nanda Bahadur Gurung,4,Rastriya Prajatantra Party
Kaski,39,1,Rajendra Prasad Sapkota,5,Janamorcha Nepal
Kaski,39,1,Ramji Thapa,14,Communist Party of Nepal (Unified)
Kaski,39,1,Ram Bahadur Gurung,3,Rastriya Janshakti Party
Kaski,39,1,Dinesh Bahadur Ranabhat,13,Rastriya Prajatantra Party Nepal
Kaski,39,1,Madan Muraru Ghimire,9,Rastriya Janamorcha
Kaski,39,1,Puran Dhoj Gurung,12,Rastriya Janamukti Party
Kaski,39,1,Gopal Gurung,99,Independent
Kaski,39,1,Buddhi Sagar Pokhrel,99,Independent
Kaski,39,1,Buddhi Bahadur Nepali,19,Dalit Janajati Party
Kaski,39,2,Raj Kaji Gurung,6,Communist Party of Nepal (Maoists)
Kaski,39,2,Sarada Devi Paudel,2,Nepali Congress
Kaski,39,2,Gaj Kumari Gurung,1,Communist Party of Nepal  (UML)
Kaski,39,2,Kamal Man Gurung,4,Rastriya Prajatantra Party
Kaski,39,2,Manoj Gurung,99,Independent
Kaski,39,2,Devi Jung Gurung,13,Rastriya Prajatantra Party Nepal
Kaski,39,2,Bharat Kaji Dhungana,3,Rastriya Janshakti Party
Kaski,39,2,Santa Bahadur Ghising,5,Janamorcha Nepal
Kaski,39,2,Sita Devi Adhikari,14,Communist Party of Nepal (Unified)
Kaski,39,2,Kamal Singh Khadka,39,Nepal Janavawana Party
Kaski,39,2,Om Bahadur Paijamagar,12,Rastriya Janamukti Party
Kaski,39,2,Tham Maya Chhetri,9,Rastriya Janamorcha
Kaski,39,2,Kewal Bahadur C.K,19,Dalit Janajati Party
Kaski,39,2,Maya Kunwar,99,Independent
Kaski,39,2,Gopal Gurung,99,Independent
Kaski,39,3,Rabindra Prasad Adhikari,1,Communist Party of Nepal  (UML)
Kaski,39,3,Jhalak Pani Tiwari,6,Communist Party of Nepal (Maoists)
Kaski,39,3,Binda Devi Ranamagar,2,Nepali Congress
Kaski,39,3,Hom Nath Giri (Humnath),15,Communist Party of Nepal (M.L.)
Kaski,39,3,Hari Prasad Baral,4,Rastriya Prajatantra Party
Kaski,39,3,Iman Singh Gurung,17,Communist Party of Nepal (United)
Kaski,39,3,Jaylal Pun,13,Rastriya Prajatantra Party Nepal
Kaski,39,3,Nirmala Subedi,5,Janamorcha Nepal
Kaski,39,3,Manoj Gurung,99,Independent
Kaski,39,3,Puran Dhoj Gurung,12,Rastriya Janamukti Party
Kaski,39,3,Bishnu Devi Pariyar,14,Communist Party of Nepal (Unified)
Kaski,39,3,Ram Bahadur Gurung,3,Rastriya Janshakti Party
Kaski,39,3,Shankar Prasad Baral,9,Rastriya Janamorcha
Kaski,39,3,Shep Raj Bhattarai,39,Nepal Janavawana Party
Kaski,39,3,Bijay Gurung,28,Nav Janawadi Morcha
Kaski,39,3,Baburam Bishwakarma,19,Dalit Janajati Party
Kaski,39,3,Shiva Raj Acharya,99,Independent
Kaski,39,4,Durga Kumari B.K,6,Communist Party of Nepal (Maoists)
Kaski,39,4,Sita Giri (Oli),1,Communist Party of Nepal  (UML)
Kaski,39,4,Prakash Bahadur Gurung,2,Nepali Congress
Kaski,39,4,Min Bahadur Gurung,17,Communist Party of Nepal (United)
Kaski,39,4,Purnakhar Sunar,4,Rastriya Prajatantra Party
Kaski,39,4,Prem Kaji Gurung,14,Communist Party of Nepal (Unified)
Kaski,39,4,Hari Prasad Adhikari,13,Rastriya Prajatantra Party Nepal
Kaski,39,4,Narayan B.K. (Rasaili),5,Janamorcha Nepal
Kaski,39,4,Arjun Sunar,9,Rastriya Janamorcha
Kaski,39,4,Balaram Nepali,3,Rastriya Janshakti Party
Kaski,39,4,Rajendra Damai,12,Rastriya Janamukti Party
Kaski,39,4,Chidananda Tripathi,99,Independent
Tanahu,40,1,Suresh Kumar Ale Magar,6,Communist Party of Nepal (Maoists)
Tanahu,40,1,Ek Bahadur Rana,1,Communist Party of Nepal  (UML)
Tanahu,40,1,Govinda Raj Joshi,2,Nepali Congress
Tanahu,40,1,Amar Singh Gurung,4,Rastriya Prajatantra Party
Tanahu,40,1,Guna Nidhi Sharma,5,Janamorcha Nepal
Tanahu,40,1,Parashuram Adhikari,99,Independent
Tanahu,40,1,Hasta Bahadur Thapa,12,Rastriya Janamukti Party
Tanahu,40,1,Man Bahadur Shrestha,3,Rastriya Janshakti Party
Tanahu,40,1,Shiva Bohara,99,Independent
Tanahu,40,1,Shivaram Paudel,13,Rastriya Prajatantra Party Nepal
Tanahu,40,2,Ram Chandra Poudel,2,Nepali Congress
